Vehicle Type: Chevy Corvette (V8) 1998
Creation Date: 12/11/2012 4:57 PM
Notes: 

[Markers]

[Data]
Frame,Time,Engine RPM (SAE) rpm,Vehicle Speed (SAE) mph,Throttle Position (SAE) %,Ignition Timing Advance (SAE) °,Knock Retard °,Mass Air Flow (SAE) lb/min,Manifold Absolute Pressure (SAE) kPa,Engine Coolant Temp (SAE) °F,Intake Air Temp (SAE) °F,Delivered Engine Torque ft.lb,Trans Current Gear,Trans Input Shaft RPM rpm,Trans Output Shaft RPM rpm,TCC Mode,Delivered Trans Torque ft.lb,O2 Voltage B1S1 mV,O2 Voltage B2S1 mV,INJ. Pulse Width Avg. Bank 1 msec,INJ. Pulse Width Avg. Bank 2 msec,Short Term Fuel Trim Bank 1 (SAE) %,Short Term Fuel Trim Bank 2 (SAE) %,Long Term Fuel Trim Bank 1 (SAE) %,Long Term Fuel Trim Bank 2 (SAE) %,Cylinder Airmass g/cyl,Fuel Trim Cell,O2 Voltage B1S2 mV,O2 Voltage B2S2 mV,Fuel Tank Level gal
2386,09:54.583,1067,38,9,23.0,0.0,1.110,27.0,185,72,12,4,1099.5,1574.8,0,12,69,74,2.3,2.4,2.3,3.9,6.3,5.5,0.17,21,764,538,17.45
2387,09:54.676,1218,38,9,35.0,0.0,2.303,39.0,185,72,12,4,1099.5,1574.8,0,12,69,74,2.3,2.4,2.3,3.9,6.3,5.5,0.17,21,764,538,17.45
2388,09:54.832,1237,38,9,35.0,0.0,2.606,42.0,185,72,12,4,1099.5,1574.8,0,12,69,74,2.3,2.4,2.3,3.9,6.3,5.5,0.17,21,764,538,17.45
2389,09:54.957,1261,38,9,35.0,0.0,2.675,44.0,185,72,12,4,1099.5,1574.8,0,12,69,74,2.3,2.4,2.3,3.9,6.3,5.5,0.17,21,764,538,17.45
2390,09:55.737,1261,37,17,35.0,0.0,2.675,44.0,185,72,93,4,1088.3,1569.8,0,12,65,113,3.9,4.0,2.3,-6.2,14.8,14.8,0.24,5,773,655,17.45
2391,09:55.862,1363,37,17,36.5,0.0,2.905,48.0,185,72,93,4,1088.3,1569.8,0,12,65,113,3.9,4.0,2.3,-6.2,14.8,14.8,0.24,5,773,655,17.45
2392,09:55.971,1362,37,17,36.5,0.0,2.893,47.0,185,72,93,4,1088.3,1569.8,0,12,65,113,3.9,4.0,2.3,-6.2,14.8,14.8,0.24,5,773,655,17.45
2393,09:56.002,1362,37,17,36.5,0.0,2.893,47.0,185,72,93,4,1088.3,1569.8,0,12,65,113,3.9,4.0,2.3,-6.2,14.8,14.8,0.24,5,773,655,17.45
2394,09:56.127,1371,37,17,37.0,0.0,2.893,48.0,185,72,93,4,1088.3,1569.8,0,12,65,113,3.9,4.0,2.3,-6.2,14.8,14.8,0.24,5,773,655,17.45
2395,09:56.283,1370,37,17,36.5,0.0,2.905,47.0,185,72,93,4,1088.3,1569.8,0,12,65,113,3.9,4.0,2.3,-6.2,14.8,14.8,0.24,5,773,655,17.45
2396,09:56.985,1370,38,18,36.5,0.0,2.905,47.0,185,72,94,4,1103.8,1592.0,0,92,569,668,3.8,4.1,-3.9,5.5,14.8,14.8,0.24,5,751,616,17.45
2397,09:57.110,1369,38,18,36.5,0.0,2.900,48.0,185,72,94,4,1103.8,1592.0,0,92,569,668,3.8,4.1,-3.9,5.5,14.8,14.8,0.24,5,751,616,17.45
2398,09:57.250,1371,38,18,37.0,0.0,2.910,47.0,185,72,94,4,1103.8,1592.0,0,92,569,668,3.8,4.1,-3.9,5.5,14.8,14.8,0.24,5,751,616,17.45
2399,09:57.375,1377,38,18,37.0,0.0,2.889,48.0,185,72,94,4,1103.8,1592.0,0,92,569,668,3.8,4.1,-3.9,5.5,14.8,14.8,0.24,5,751,616,17.45
2400,09:58.061,1377,39,18,37.0,0.0,2.889,48.0,185,72,93,4,1119.5,1607.0,0,92,113,78,3.7,4.0,-3.9,6.3,14.8,14.8,0.24,5,747,694,17.45
2401,09:58.186,1374,39,18,37.0,0.0,2.900,48.0,185,72,93,4,1119.5,1607.0,0,92,113,78,3.7,4.0,-3.9,6.3,14.8,14.8,0.24,5,747,694,17.45
2402,09:58.327,1378,39,18,37.0,0.0,2.814,47.0,185,72,93,4,1119.5,1607.0,0,92,113,78,3.7,4.0,-3.9,6.3,14.8,14.8,0.24,5,747,694,17.45
2403,09:58.451,1381,39,18,37.5,0.0,2.019,42.0,185,72,93,4,1119.5,1607.0,0,92,113,78,3.7,4.0,-3.9,6.3,14.8,14.8,0.24,5,747,694,17.45
2404,09:59.216,1381,39,10,37.5,0.0,2.019,42.0,185,72,42,4,1126.5,1615.5,0,26,829,855,2.1,2.0,-3.1,-2.3,8.6,7.8,0.12,21,781,794,17.44
2405,09:59.341,1105,39,10,23.5,0.0,1.255,27.0,185,72,42,4,1126.5,1615.5,0,26,829,855,2.1,2.0,-3.1,-2.3,8.6,7.8,0.12,21,781,794,17.44
2406,09:59.481,1094,39,10,23.0,0.0,1.417,29.0,185,72,42,4,1126.5,1615.5,0,26,829,855,2.1,2.0,-3.1,-2.3,8.6,7.8,0.12,21,781,794,17.44
2407,09:59.512,1094,39,10,23.0,0.0,1.417,29.0,185,72,42,4,1126.5,1615.5,0,26,829,855,2.1,2.0,-3.1,-2.3,8.6,7.8,0.12,21,781,794,17.44
2408,09:59.653,1143,39,10,34.0,0.0,2.040,34.0,185,72,42,4,1126.5,1615.5,0,26,829,855,2.1,2.0,-3.1,-2.3,8.6,7.8,0.12,21,781,794,17.44
2409,09:59.809,1198,39,10,35.0,0.0,2.517,39.0,185,72,42,4,1126.5,1615.5,0,26,829,855,2.1,2.0,-3.1,-2.3,8.6,7.8,0.12,21,781,794,17.44
2410,10:00.542,1198,38,16,35.0,0.0,2.517,39.0,185,72,78,4,1107.0,1595.5,0,78,790,790,2.6,2.6,-2.3,0.0,11.7,10.9,0.14,1,768,438,17.44
2411,10:00.682,1141,38,16,23.5,0.0,1.235,28.0,185,72,78,4,1107.0,1595.5,0,78,790,790,2.6,2.6,-2.3,0.0,11.7,10.9,0.14,1,768,438,17.44
2412,10:00.807,1117,38,16,23.5,0.0,1.217,28.0,185,72,78,4,1107.0,1595.5,0,78,790,790,2.6,2.6,-2.3,0.0,11.7,10.9,0.14,1,768,438,17.44
2413,10:00.947,1099,38,16,23.0,0.0,1.119,27.0,185,72,78,4,1107.0,1595.5,0,78,790,790,2.6,2.6,-2.3,0.0,11.7,10.9,0.14,1,768,438,17.44
2414,10:01.649,1099,38,9,23.0,0.0,1.119,27.0,185,72,11,4,1096.3,1571.3,0,10,39,43,1.9,1.9,0.0,0.8,6.3,5.5,0.12,21,790,716,17.44
2415,10:01.790,1056,38,9,23.0,0.0,1.106,27.0,185,72,11,4,1096.3,1571.3,0,10,39,43,1.9,1.9,0.0,0.8,6.3,5.5,0.12,21,790,716,17.44
2416,10:01.930,1065,38,9,32.0,0.0,1.704,30.0,185,72,11,4,1096.3,1571.3,0,10,39,43,1.9,1.9,0.0,0.8,6.3,5.5,0.12,21,790,716,17.44
2417,10:02.055,1091,38,9,33.0,0.0,1.918,34.0,185,72,11,4,1096.3,1571.3,0,10,39,43,1.9,1.9,0.0,0.8,6.3,5.5,0.12,21,790,716,17.44
2418,10:02.819,1091,37,15,33.0,0.0,1.918,34.0,185,72,63,4,1077.5,1543.8,0,68,872,612,3.1,2.9,-3.9,-1.6,14.8,14.1,0.15,1,790,629,17.44
2419,10:02.944,1137,37,15,23.5,0.0,1.213,29.0,185,72,63,4,1077.5,1543.8,0,68,872,612,3.1,2.9,-3.9,-1.6,14.8,14.1,0.15,1,790,629,17.44
2420,10:03.116,1137,37,15,23.0,0.0,1.206,29.0,185,72,63,4,1077.5,1543.8,0,68,872,612,3.1,2.9,-3.9,-1.6,14.8,14.1,0.15,1,790,629,17.44
2421,10:03.147,1137,37,15,23.0,0.0,1.206,29.0,187,72,63,4,1077.5,1543.8,0,68,872,612,3.1,2.9,-3.9,-1.6,14.8,14.1,0.15,1,790,629,17.44
2422,10:03.272,1081,37,15,23.0,0.0,1.160,28.0,187,72,63,4,1077.5,1543.8,0,68,872,612,3.1,2.9,-3.9,-1.6,14.8,14.1,0.15,1,790,629,17.44
2423,10:03.397,1062,37,15,23.0,0.0,1.114,28.0,187,72,63,4,1077.5,1543.8,0,68,872,612,3.1,2.9,-3.9,-1.6,14.8,14.1,0.15,1,790,629,17.44
2424,10:04.145,1062,37,9,23.0,0.0,1.114,28.0,187,72,14,4,1060.5,1518.0,0,12,30,52,2.2,2.5,0.0,0.0,6.3,5.5,0.18,21,829,786,17.44
2425,10:04.270,1203,37,9,35.0,0.0,2.157,39.0,187,72,14,4,1060.5,1518.0,0,12,30,52,2.2,2.5,0.0,0.0,6.3,5.5,0.18,21,829,786,17.44
2426,10:04.395,1207,37,9,35.0,0.0,2.450,41.0,187,72,14,4,1060.5,1518.0,0,12,30,52,2.2,2.5,0.0,0.0,6.3,5.5,0.18,21,829,786,17.44
2427,10:04.504,1218,37,9,34.5,0.0,2.515,43.0,187,72,14,4,1060.5,1518.0,0,12,30,52,2.2,2.5,0.0,0.0,6.3,5.5,0.18,21,829,786,17.44
2428,10:05.253,1218,36,16,34.5,0.0,2.515,43.0,187,72,86,4,1051.5,1507.5,0,64,742,226,2.5,2.5,-2.3,-2.3,10.2,9.4,0.13,1,812,738,17.44
2429,10:05.378,1071,36,16,32.0,0.0,3.325,42.0,187,72,86,4,1051.5,1507.5,0,64,742,226,2.5,2.5,-2.3,-2.3,10.2,9.4,0.13,1,812,738,17.44
2430,10:05.518,1087,36,16,32.5,0.0,3.421,50.0,187,72,86,4,1051.5,1507.5,0,64,742,226,2.5,2.5,-2.3,-2.3,10.2,9.4,0.13,1,812,738,17.44
2431,10:05.643,1267,36,16,34.5,0.0,3.410,53.0,187,72,86,4,1051.5,1507.5,0,64,742,226,2.5,2.5,-2.3,-2.3,10.2,9.4,0.13,1,812,738,17.44
2432,10:06.376,1267,36,20,34.5,0.0,3.410,53.0,187,73,120,4,1050.0,1510.8,0,118,794,343,4.3,4.7,5.5,5.5,14.8,14.8,0.27,5,799,703,17.44
2433,10:06.501,1432,36,20,37.5,0.0,2.878,48.0,187,73,120,4,1050.0,1510.8,0,118,794,343,4.3,4.7,5.5,5.5,14.8,14.8,0.27,5,799,703,17.44
2434,10:06.610,1401,36,20,37.0,0.0,2.778,47.0,187,73,120,4,1050.0,1510.8,0,118,794,343,4.3,4.7,5.5,5.5,14.8,14.8,0.27,5,799,703,17.44
2435,10:06.657,1401,36,20,37.0,0.0,2.778,47.0,187,73,120,4,1050.0,1510.8,0,118,794,343,4.3,4.7,5.5,5.5,14.8,14.8,0.27,5,799,703,17.44
2436,10:06.782,1370,36,20,37.0,0.0,2.766,47.0,187,73,120,4,1050.0,1510.8,0,118,794,343,4.3,4.7,5.5,5.5,14.8,14.8,0.27,5,799,703,17.44
2437,10:06.938,1352,36,20,37.0,0.0,2.060,39.0,187,73,120,4,1050.0,1510.8,0,118,794,343,4.3,4.7,5.5,5.5,14.8,14.8,0.27,5,799,703,17.44
2438,10:07.765,1352,37,20,37.0,0.0,2.060,39.0,187,72,31,4,1069.5,1536.8,0,18,838,825,2.0,2.0,-3.1,-3.1,6.3,5.5,0.12,21,816,747,17.44
2439,10:07.889,1052,37,20,23.0,0.0,1.110,27.0,187,72,31,4,1069.5,1536.8,0,18,838,825,2.0,2.0,-3.1,-3.1,6.3,5.5,0.12,21,816,747,17.44
2440,10:08.014,1049,37,20,23.0,0.0,1.110,27.0,187,72,31,4,1069.5,1536.8,0,18,838,825,2.0,2.0,-3.1,-3.1,6.3,5.5,0.12,21,816,747,17.44
2441,10:08.139,1045,37,20,23.0,0.0,1.105,27.0,187,72,31,4,1069.5,1536.8,0,18,838,825,2.0,2.0,-3.1,-3.1,6.3,5.5,0.12,21,816,747,17.44
2442,10:08.857,1045,36,9,23.0,0.0,1.105,27.0,187,72,13,4,1047.5,1505.3,0,12,187,100,2.0,2.0,2.3,3.9,6.3,5.5,0.12,21,816,742,17.44
2443,10:08.966,1040,36,9,23.0,0.0,1.097,27.0,187,72,13,4,1047.5,1505.3,0,12,187,100,2.0,2.0,2.3,3.9,6.3,5.5,0.12,21,816,742,17.44
2444,10:09.091,1023,36,9,23.0,0.0,1.102,27.0,187,72,13,4,1047.5,1505.3,0,12,187,100,2.0,2.0,2.3,3.9,6.3,5.5,0.12,21,816,742,17.44
2445,10:09.215,1021,36,9,23.0,0.0,1.098,27.0,187,72,13,4,1047.5,1505.3,0,12,187,100,2.0,2.0,2.3,3.9,6.3,5.5,0.12,21,816,742,17.44
2446,10:09.995,1021,35,10,23.0,0.0,1.098,27.0,187,73,21,4,1026.5,1471.3,0,32,91,764,3.1,3.1,-0.8,0.0,14.8,14.8,0.22,5,803,738,17.44
2447,10:10.105,1207,35,10,33.5,0.0,2.536,44.0,187,73,21,4,1026.5,1471.3,0,32,91,764,3.1,3.1,-0.8,0.0,14.8,14.8,0.22,5,803,738,17.44
2448,10:10.261,1233,35,10,34.0,0.0,2.692,46.0,187,73,21,4,1026.5,1471.3,0,32,91,764,3.1,3.1,-0.8,0.0,14.8,14.8,0.22,5,803,738,17.44
2449,10:10.292,1233,35,10,34.0,0.0,2.692,46.0,187,73,21,4,1026.5,1471.3,0,32,91,764,3.1,3.1,-0.8,0.0,14.8,14.8,0.22,5,803,738,17.44
2450,10:10.417,1262,35,10,34.5,0.0,2.767,47.0,187,73,21,4,1026.5,1471.3,0,32,91,764,3.1,3.1,-0.8,0.0,14.8,14.8,0.22,5,803,738,17.44
2451,10:10.557,1286,35,10,35.0,0.0,2.882,48.0,187,73,21,4,1026.5,1471.3,0,32,91,764,3.1,3.1,-0.8,0.0,14.8,14.8,0.22,5,803,738,17.44
2452,10:11.306,1286,35,18,35.0,0.0,2.882,48.0,187,73,102,4,1026.8,1473.0,0,106,560,716,4.0,4.0,-7.0,-7.0,14.8,14.8,0.28,5,803,781,17.44
2453,10:11.431,1419,35,18,35.0,0.0,4.032,57.0,187,73,102,4,1026.8,1473.0,0,106,560,716,4.0,4.0,-7.0,-7.0,14.8,14.8,0.28,5,803,781,17.44
2454,10:11.540,1461,35,18,34.5,0.0,4.466,60.0,187,73,102,4,1026.8,1473.0,0,106,560,716,4.0,4.0,-7.0,-7.0,14.8,14.8,0.28,5,803,781,17.44
2455,10:11.696,1496,35,18,33.5,0.0,4.668,65.0,187,73,102,4,1026.8,1473.0,0,106,560,716,4.0,4.0,-7.0,-7.0,14.8,14.8,0.28,5,803,781,17.44
2456,10:12.460,1496,36,27,33.5,0.0,4.668,65.0,187,72,199,4,1056.5,1529.3,0,206,725,716,6.2,6.7,4.7,3.1,11.7,12.5,0.41,10,399,547,17.44
2457,10:12.585,1801,36,27,32.0,0.0,6.520,74.0,187,72,199,4,1056.5,1529.3,0,206,725,716,6.2,6.7,4.7,3.1,11.7,12.5,0.41,10,399,547,17.44
2458,10:12.694,1795,36,27,32.0,0.0,6.490,74.0,187,72,199,4,1056.5,1529.3,0,206,725,716,6.2,6.7,4.7,3.1,11.7,12.5,0.41,10,399,547,17.44
2459,10:12.803,1802,36,27,32.0,0.0,6.456,75.0,187,72,199,4,1056.5,1529.3,0,206,725,716,6.2,6.7,4.7,3.1,11.7,12.5,0.41,10,399,547,17.44
2460,10:13.568,1802,39,28,32.0,0.0,6.456,75.0,187,72,193,4,1128.3,1625.8,0,206,755,812,4.4,4.2,0.0,-3.1,13.3,11.7,0.19,6,734,781,17.44
2461,10:13.693,1330,39,28,25.0,0.0,1.534,32.0,187,72,193,4,1128.3,1625.8,0,206,755,812,4.4,4.2,0.0,-3.1,13.3,11.7,0.19,6,734,781,17.44
2462,10:13.833,1251,39,28,24.5,0.0,1.455,32.0,187,72,193,4,1128.3,1625.8,0,206,755,812,4.4,4.2,0.0,-3.1,13.3,11.7,0.19,6,734,781,17.44
2463,10:13.864,1251,39,28,24.5,0.0,1.455,32.0,187,72,193,4,1128.3,1625.8,0,206,755,812,4.4,4.2,0.0,-3.1,13.3,11.7,0.19,6,734,781,17.44
2464,10:13.973,1199,39,28,23.5,0.0,1.417,30.0,187,72,193,4,1128.3,1625.8,0,206,755,812,4.4,4.2,0.0,-3.1,13.3,11.7,0.19,6,734,781,17.44
2465,10:14.129,1179,39,28,23.5,0.0,1.384,30.0,187,72,193,4,1128.3,1625.8,0,206,755,812,4.4,4.2,0.0,-3.1,13.3,11.7,0.19,6,734,781,17.44
2466,10:14.925,1179,39,10,23.5,0.0,1.384,30.0,187,72,15,4,1138.5,1636.0,0,12,39,39,1.8,1.8,-0.8,0.0,6.3,5.5,0.16,21,777,790,17.44
2467,10:15.050,1246,39,10,36.0,0.0,2.356,39.0,187,72,15,4,1138.5,1636.0,0,12,39,39,1.8,1.8,-0.8,0.0,6.3,5.5,0.16,21,777,790,17.44
2468,10:15.175,1274,39,10,36.5,0.0,2.474,41.0,187,72,15,4,1138.5,1636.0,0,12,39,39,1.8,1.8,-0.8,0.0,6.3,5.5,0.16,21,777,790,17.44
2469,10:15.299,1284,39,10,36.0,0.0,2.516,42.0,187,72,15,4,1138.5,1636.0,0,12,39,39,1.8,1.8,-0.8,0.0,6.3,5.5,0.16,21,777,790,17.44
2470,10:16.017,1284,39,16,36.0,0.0,2.516,42.0,187,72,81,4,1126.8,1621.5,0,80,747,161,3.3,3.8,3.1,4.7,14.8,14.8,0.23,5,564,360,17.44
2471,10:16.142,1331,39,16,36.5,0.0,2.705,45.0,187,72,81,4,1126.8,1621.5,0,80,747,161,3.3,3.8,3.1,4.7,14.8,14.8,0.23,5,564,360,17.44
2472,10:16.267,1335,39,16,36.5,0.0,2.705,45.0,187,72,81,4,1126.8,1621.5,0,80,747,161,3.3,3.8,3.1,4.7,14.8,14.8,0.23,5,564,360,17.44
2473,10:16.391,1338,39,16,36.5,0.0,2.743,46.0,187,72,81,4,1126.8,1621.5,0,80,747,161,3.3,3.8,3.1,4.7,14.8,14.8,0.23,5,564,360,17.44
2474,10:17.125,1338,39,17,36.5,0.0,2.743,46.0,187,72,89,4,1135.0,1630.8,0,88,816,113,3.6,3.9,-6.2,4.7,14.8,14.8,0.24,5,690,673,17.43
2475,10:17.249,1374,39,17,37.0,0.0,2.843,47.0,187,72,89,4,1135.0,1630.8,0,88,816,113,3.6,3.9,-6.2,4.7,14.8,14.8,0.24,5,690,673,17.43
2476,10:17.359,1370,39,17,37.0,0.0,2.837,47.0,187,72,89,4,1135.0,1630.8,0,88,816,113,3.6,3.9,-6.2,4.7,14.8,14.8,0.24,5,690,673,17.43
2477,10:17.390,1370,39,17,37.0,0.0,2.837,47.0,187,72,89,4,1135.0,1630.8,0,88,816,113,3.6,3.9,-6.2,4.7,14.8,14.8,0.24,5,690,673,17.43
2478,10:17.515,1371,39,17,37.0,0.0,2.831,46.0,187,72,89,4,1135.0,1630.8,0,88,816,113,3.6,3.9,-6.2,4.7,14.8,14.8,0.24,5,690,673,17.43
2479,10:17.624,1375,39,17,37.0,0.0,2.833,47.0,187,72,89,4,1135.0,1630.8,0,88,816,113,3.6,3.9,-6.2,4.7,14.8,14.8,0.24,5,690,673,17.43
2480,10:18.341,1375,39,18,37.0,0.0,2.833,47.0,187,72,90,4,1147.0,1650.0,0,90,95,747,3.9,3.6,3.9,-4.7,14.8,14.8,0.23,5,694,734,17.43
2481,10:18.466,1371,39,18,37.0,0.0,2.816,46.0,187,72,90,4,1147.0,1650.0,0,90,95,747,3.9,3.6,3.9,-4.7,14.8,14.8,0.23,5,694,734,17.43
2482,10:18.607,1372,39,18,37.0,0.0,2.827,46.0,187,72,90,4,1147.0,1650.0,0,90,95,747,3.9,3.6,3.9,-4.7,14.8,14.8,0.23,5,694,734,17.43
2483,10:18.716,1376,39,18,37.0,0.0,2.827,47.0,187,72,90,4,1147.0,1650.0,0,90,95,747,3.9,3.6,3.9,-4.7,14.8,14.8,0.23,5,694,734,17.43
2484,10:19.433,1376,40,18,37.0,0.0,2.827,47.0,187,72,90,4,1153.3,1664.0,0,88,122,842,3.9,3.6,4.7,-5.5,14.8,14.8,0.23,5,716,764,17.43
2485,10:19.574,1382,40,18,37.0,0.0,2.868,47.0,187,72,90,4,1153.3,1664.0,0,88,122,842,3.9,3.6,4.7,-5.5,14.8,14.8,0.23,5,716,764,17.43
2486,10:19.683,1379,40,18,37.0,0.0,2.857,47.0,187,72,90,4,1153.3,1664.0,0,88,122,842,3.9,3.6,4.7,-5.5,14.8,14.8,0.23,5,716,764,17.43
2487,10:19.808,1382,40,18,37.0,0.0,2.868,47.0,187,72,90,4,1153.3,1664.0,0,88,122,842,3.9,3.6,4.7,-5.5,14.8,14.8,0.23,5,716,764,17.43
2488,10:20.510,1382,40,18,37.0,0.0,2.868,47.0,187,72,90,4,1165.0,1673.0,0,90,126,747,3.9,3.9,4.7,3.9,14.8,14.8,0.23,5,747,742,17.43
2489,10:20.635,1386,40,18,37.0,0.0,2.868,47.0,187,72,90,4,1165.0,1673.0,0,90,126,747,3.9,3.9,4.7,3.9,14.8,14.8,0.23,5,747,742,17.43
2490,10:20.744,1379,40,18,37.0,0.0,2.868,47.0,187,72,90,4,1165.0,1673.0,0,90,126,747,3.9,3.9,4.7,3.9,14.8,14.8,0.23,5,747,742,17.43
2491,10:20.775,1379,40,18,37.0,0.0,2.868,47.0,189,72,90,4,1165.0,1673.0,0,90,126,747,3.9,3.9,4.7,3.9,14.8,14.8,0.23,5,747,742,17.43
2492,10:20.916,1385,40,18,37.0,0.0,2.857,46.0,189,72,90,4,1165.0,1673.0,0,90,126,747,3.9,3.9,4.7,3.9,14.8,14.8,0.23,5,747,742,17.43
2493,10:21.040,1390,40,18,37.5,0.0,2.848,47.0,189,72,90,4,1165.0,1673.0,0,90,126,747,3.9,3.9,4.7,3.9,14.8,14.8,0.23,5,747,742,17.43
2494,10:21.805,1390,40,18,37.5,0.0,2.848,47.0,189,72,90,4,1173.5,1687.5,0,90,825,430,3.6,3.6,-5.5,-4.7,14.8,14.8,0.23,5,773,803,17.43
2495,10:21.914,1386,40,18,37.5,0.0,2.841,47.0,189,72,90,4,1173.5,1687.5,0,90,825,430,3.6,3.6,-5.5,-4.7,14.8,14.8,0.23,5,773,803,17.43
2496,10:22.039,1392,40,18,37.5,0.0,2.841,47.0,189,72,90,4,1173.5,1687.5,0,90,825,430,3.6,3.6,-5.5,-4.7,14.8,14.8,0.23,5,773,803,17.43
2497,10:22.148,1388,40,18,37.5,0.0,2.848,46.0,189,72,90,4,1173.5,1687.5,0,90,825,430,3.6,3.6,-5.5,-4.7,14.8,14.8,0.23,5,773,803,17.43
2498,10:22.850,1388,40,18,37.5,0.0,2.848,46.0,189,72,91,4,1183.5,1702.3,0,90,816,812,3.6,3.5,-5.5,-6.2,14.8,14.8,0.23,5,786,816,17.43
2499,10:22.975,1393,40,18,37.5,0.0,2.852,46.0,189,72,91,4,1183.5,1702.3,0,90,816,812,3.6,3.5,-5.5,-6.2,14.8,14.8,0.23,5,786,816,17.43
2500,10:23.131,1393,40,18,37.5,0.0,2.848,46.0,189,72,91,4,1183.5,1702.3,0,90,816,812,3.6,3.5,-5.5,-6.2,14.8,14.8,0.23,5,786,816,17.43
2501,10:23.256,1390,40,18,37.5,0.0,2.848,47.0,189,72,91,4,1183.5,1702.3,0,90,816,812,3.6,3.5,-5.5,-6.2,14.8,14.8,0.23,5,786,816,17.43
2502,10:23.989,1390,41,18,37.5,0.0,2.848,47.0,189,72,90,4,1191.3,1712.5,0,88,807,799,3.5,3.5,3.1,2.3,14.8,14.8,0.23,5,786,812,17.43
2503,10:24.145,1398,41,18,37.5,0.0,3.373,49.0,189,72,90,4,1191.3,1712.5,0,88,807,799,3.5,3.5,3.1,2.3,14.8,14.8,0.23,5,786,812,17.43
2504,10:24.285,1401,41,18,37.0,0.0,7.460,76.0,189,72,90,4,1191.3,1712.5,0,88,807,799,3.5,3.5,3.1,2.3,14.8,14.8,0.23,5,786,812,17.43
2505,10:24.316,1401,41,18,37.0,0.0,7.460,76.0,189,72,90,4,1191.3,1712.5,0,88,807,799,3.5,3.5,3.1,2.3,14.8,14.8,0.23,5,786,812,17.43
2506,10:24.441,1576,41,18,24.0,0.0,8.352,91.0,189,72,90,4,1191.3,1712.5,0,88,807,799,3.5,3.5,3.1,2.3,14.8,14.8,0.23,5,786,812,17.43
2507,10:24.597,1893,41,18,25.5,0.0,9.164,91.0,189,72,90,4,1191.3,1712.5,0,88,807,799,3.5,3.5,3.1,2.3,14.8,14.8,0.23,5,786,812,17.43
2508,10:25.362,1893,42,54,25.5,0.0,9.164,91.0,189,72,264,3,1232.0,1778.3,0,264,820,807,8.2,3.5,6.3,3.1,12.5,14.8,0.52,22,694,725,17.43
2509,10:25.471,2341,42,54,29.0,0.0,10.677,90.0,189,72,264,3,1232.0,1778.3,0,264,820,807,8.2,3.5,6.3,3.1,12.5,14.8,0.52,22,694,725,17.43
2510,10:25.627,2346,42,54,29.0,0.0,10.918,89.0,189,72,264,3,1232.0,1778.3,0,264,820,807,8.2,3.5,6.3,3.1,12.5,14.8,0.52,22,694,725,17.43
2511,10:25.767,2363,42,54,29.0,0.0,11.388,92.0,189,72,264,3,1232.0,1778.3,0,264,820,807,8.2,3.5,6.3,3.1,12.5,14.8,0.52,22,694,725,17.43
2512,10:26.532,2363,47,55,29.0,0.0,11.388,92.0,189,72,268,3,1963.0,1969.3,0,266,117,734,8.1,8.6,-0.8,2.3,12.5,14.8,0.52,22,647,634,17.43
2513,10:26.656,2425,47,55,29.5,0.0,11.310,89.0,189,72,268,3,1963.0,1969.3,0,266,117,734,8.1,8.6,-0.8,2.3,12.5,14.8,0.52,22,647,634,17.43
2514,10:26.781,2427,47,55,29.5,0.0,11.388,89.0,189,72,268,3,1963.0,1969.3,0,266,117,734,8.1,8.6,-0.8,2.3,12.5,14.8,0.52,22,647,634,17.43
2515,10:26.890,2434,47,55,29.5,0.0,11.388,88.0,189,72,268,3,1963.0,1969.3,0,266,117,734,8.1,8.6,-0.8,2.3,12.5,14.8,0.52,22,647,634,17.43
2516,10:27.686,2434,50,48,29.5,0.0,11.388,88.0,189,72,257,3,2138.8,2147.5,0,252,521,61,7.6,7.6,-0.8,-1.6,12.5,12.5,0.39,11,560,530,17.42
2517,10:27.826,2270,50,48,34.5,0.0,1.644,27.0,189,72,257,3,2138.8,2147.5,0,252,521,61,7.6,7.6,-0.8,-1.6,12.5,12.5,0.39,11,560,530,17.42
2518,10:27.967,1908,50,48,31.0,0.0,1.546,25.0,189,72,257,3,2138.8,2147.5,0,252,521,61,7.6,7.6,-0.8,-1.6,12.5,12.5,0.39,11,560,530,17.42
2519,10:27.998,1908,50,48,31.0,0.0,1.546,25.0,189,72,257,3,2138.8,2147.5,0,252,521,61,7.6,7.6,-0.8,-1.6,12.5,12.5,0.39,11,560,530,17.42
2520,10:28.154,1556,50,48,28.5,0.0,1.501,24.0,189,72,257,3,2138.8,2147.5,0,252,521,61,7.6,7.6,-0.8,-1.6,12.5,12.5,0.39,11,560,530,17.42
2521,10:28.263,1512,50,48,28.5,0.0,1.488,25.0,189,72,257,3,2138.8,2147.5,0,252,521,61,7.6,7.6,-0.8,-1.6,12.5,12.5,0.39,11,560,530,17.42
2522,10:29.059,1512,52,11,28.5,0.0,1.488,25.0,189,70,10,4,1519.8,2186.5,0,8,425,82,1.8,1.8,-0.8,3.1,6.3,5.5,0.10,21,751,747,17.42
2523,10:29.184,1464,52,11,27.5,0.0,1.246,22.0,189,70,10,4,1519.8,2186.5,0,8,425,82,1.8,1.8,-0.8,3.1,6.3,5.5,0.10,21,751,747,17.42
